state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-05-29,Parts per million,None,10,42.0,N,0.0143,0.018,9,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-05-29,Parts per million,None,5,21.0,N,0.013,0.013,0,12.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-05-29,Parts per million,None,5,21.0,N,0.013,0.013,0,12.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-01,Parts per million,None,14,58.0,Y,0.042,0.049,17,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-01,Parts per million,None,16,67.0,N,0.038375,0.045,11,42.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-01,Parts per million,None,16,67.0,N,0.038375,0.045,11,42.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-01,Parts per million,None,16,94.0,Y,0.038375,0.045,11,42.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-02,Parts per million,None,23,96.0,Y,0.032652,0.048,12,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-02,Parts per million,None,24,100.0,Y,0.0325,0.045,11,42.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-02,Parts per million,None,24,100.0,Y,0.0325,0.045,11,42.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-02,Parts per million,None,17,100.0,Y,0.036294,0.045,11,42.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-03,Parts per million,None,24,100.0,Y,0.03975,0.057,14,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-03,Parts per million,None,24,100.0,Y,0.039458,0.053,9,49.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-03,Parts per million,None,24,100.0,Y,0.039458,0.053,9,49.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-03,Parts per million,None,17,100.0,Y,0.041706,0.053,9,49.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-04,Parts per million,None,24,100.0,Y,0.037625,0.058,11,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-04,Parts per million,None,24,100.0,Y,0.036417,0.054,10,50.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-04,Parts per million,None,24,100.0,Y,0.036417,0.054,10,50.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-04,Parts per million,None,17,100.0,Y,0.039176,0.054,10,50.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-05,Parts per million,None,24,100.0,Y,0.026208,0.038,10,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-05,Parts per million,None,24,100.0,Y,0.024167,0.034,9,31.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-05,Parts per million,None,24,100.0,Y,0.024167,0.034,9,31.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-05,Parts per million,None,17,100.0,Y,0.023941,0.034,9,31.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-06,Parts per million,None,24,100.0,Y,0.0335,0.053,17,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-06,Parts per million,None,24,100.0,Y,0.035833,0.049,13,45.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-06,Parts per million,None,24,100.0,Y,0.035833,0.049,13,45.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-06,Parts per million,None,17,100.0,Y,0.041529,0.049,13,45.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-07,Parts per million,None,24,100.0,Y,0.034333,0.045,15,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-07,Parts per million,None,24,100.0,Y,0.030625,0.043,7,40.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-07,Parts per million,None,24,100.0,Y,0.030625,0.043,7,40.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-07,Parts per million,None,17,100.0,Y,0.028118,0.043,7,40.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-08,Parts per million,None,22,92.0,Y,0.028591,0.049,17,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-08,Parts per million,None,24,100.0,Y,0.028667,0.044,12,41.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-08,Parts per million,None,24,100.0,Y,0.028667,0.044,12,41.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-08,Parts per million,None,17,100.0,Y,0.032647,0.044,12,41.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-09,Parts per million,None,24,100.0,Y,0.030792,0.043,14,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-09,Parts per million,None,24,100.0,Y,0.031958,0.041,8,38.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-09,Parts per million,None,24,100.0,Y,0.031958,0.041,8,38.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-09,Parts per million,None,17,100.0,Y,0.035882,0.041,8,38.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-10,Parts per million,None,24,100.0,Y,0.022792,0.029,0,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-10,Parts per million,None,24,100.0,Y,0.021042,0.026,12,24.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-10,Parts per million,None,24,100.0,Y,0.021042,0.026,12,24.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-10,Parts per million,None,17,100.0,Y,0.022,0.026,12,24.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-11,Parts per million,None,24,100.0,Y,0.025292,0.039,13,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-11,Parts per million,None,24,100.0,Y,0.02675,0.035,13,32.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-11,Parts per million,None,24,100.0,Y,0.02675,0.035,13,32.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-11,Parts per million,None,17,100.0,Y,0.030941,0.035,13,32.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-12,Parts per million,None,24,100.0,Y,0.037167,0.048,12,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-12,Parts per million,None,24,100.0,Y,0.036,0.046,10,43.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-12,Parts per million,None,24,100.0,Y,0.036,0.046,10,43.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-12,Parts per million,None,17,100.0,Y,0.038059,0.046,10,43.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-13,Parts per million,None,24,100.0,Y,0.03075,0.04,15,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-13,Parts per million,None,24,100.0,Y,0.030625,0.038,11,35.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-13,Parts per million,None,24,100.0,Y,0.030625,0.038,11,35.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-13,Parts per million,None,17,100.0,Y,0.032882,0.038,11,35.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-14,Parts per million,None,24,100.0,Y,0.031292,0.042,16,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-14,Parts per million,None,24,100.0,Y,0.03075,0.04,12,37.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-14,Parts per million,None,24,100.0,Y,0.03075,0.04,12,37.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-14,Parts per million,None,17,100.0,Y,0.033471,0.04,12,37.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-15,Parts per million,None,24,100.0,Y,0.027917,0.038,17,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,2020-06-15,Parts per million,None,24,100.0,Y,0.027208,0.035,11,32.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,2020-06-15,Parts per million,None,24,100.0,Y,0.027208,0.035,11,32.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,2020-06-15,Parts per million,None,17,100.0,Y,0.029294,0.035,11,32.0,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
11,001,0041,44201,1,38.895572,-76.958072,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,2020-06-16,Parts per million,None,21,88.0,Y,0.026714,0.043,16,,047,INSTRUMENTAL - ULTRA VIOLET,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-05
